Sentence,Global Reporting Initiative,Integrated Reporting,Task Force on Climate-related Financial Disclosure
"n/c = not collectedUnit [B] 2022 2021 2020 2019 2018 Ipieca SASB GRI
Total carbon credits retired [A]
Included in Shell's net carbon intensity 
target Million carbon credits 4.1 5.1 3.9 2.2 0.0 EM-EP-530a.l 305-5
Excluded from Shell's net carbon 
intensity target Million carbon credits 1.7 1.3 0.4 0.5 n/c EM-EP-530a.l 305-5
76 Shell Sustainability Report 2022",0.5476237535476685,0.38345471024513245,0.0689215213060379
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Energy use (operational control) [A]
n/c = not collected
[A] We have updated some of our historical figures following a review of the data.",0.44418224692344666,0.30739155411720276,0.24842621386051178
"[B] Data are indexed to 2002, based on Solomon Associates Energy Intensity Index methodology.Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Total energy use Million MWh 199 223 241 264 268 CCE-6 302-1
Own energy generated Million MWh 177 202 219 236 240 CCE-6 302-1
Imported electricity Million MWh 19 20 22 27 26CCE-6 302-1
Imported steam and heat Million MWh 12 14 14 17 15 CCE-6 302-1
Exported electricity Million MWh 7 11 12 10 10 CCE-6 302-1
Exported steam and heat Million MWh 2 2 2 6 3CCE-6 302-1
Consumption of energy from 
renewable sources
Renewable sources - onsite energy 
generation consumed Million MWh 0.0170.0050.005 n/c n/cCCE-6 302-1
Renewable sources - purchased 
electricity Million MWh 2.2 2.2 1.8 1.5 0.03CCE-6 302-1
Renewable sources - purchased steam Million MWh 0.00 0.00 0.00 n/c n/c CCE-6 302-1
Renewable sources - electricity 
exported to grid Million MWh 0.3 0.4 0.4 0.4 n/cCCE-6 302-1
Energy intensity
Upstream excl.",0.4664650857448578,0.3669782876968384,0.16655662655830383
"oil sands, LNG and 
GTL GJ/tonne production 1.19 1.14 1.15 1.07 1.06 CCE-6 302-3
Refineries: Refinery Energy Index [B] Index 95.6 96.9 96.1 94.2 94.3CCE-6 302-3
Chemical plants: Chemicals Energy 
Intensity GJ/tonne production 19.3 18.1 18.7 19.4 18.3CCE-6 302-3
ID More in this report Our Powering Progress targets | Safety data | Letter from the CEO 
@ More on Shell websites Our strategy: Powering Progress | Greenhouse gas emissions
77 Shell Sustainability Report 2022",0.7363525629043579,0.16291506588459015,0.10073236376047134
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Other environmental data
Air emissions [A]
[A] Split by business may not add up to the total due to rounding.Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Acid gases and volatile organic 
compounds
Sulphur oxides (SOx) Thousand tonnes 36 32 36 65 74 ENV-5 EM-EP-120a.1 305-7
Upstream Thousand tonnes 3 4 4 15 19 ENV-5 EM-EP-120a.1 305-7
Integrated Gas Thousand tonnes 2 2 3 4 4 ENV-5 EM-EP-120a.1 305-7
Downstream Thousand tonnes 30 26 29 47 51 ENV-5 EM-EP-120a.1 305-7
Other Thousand tonnes 0 0 0 0 0 ENV-5 EM-EP-120a.1 305-7
Nitrogen oxides (NOx) Thousand tonnes 93 105 118 108 111 ENV-5 EM-EP-120a.1 305-7
Upstream Thousand tonnes 48 55 60 40 41 ENV-5 EM-EP-120a.1 305-7
Integrated Gas Thousand tonnes 13 14 12 13 10 ENV-5 EM-EP-120a.1 305-7
Downstream Thousand tonnes 31 36 46 55 58 ENV-5 EM-EP-120a.1 305-7
Other Thousand tonnes 1 1 0 1 2 ENV-5 EM-EP-120a.1 305-7
Volatile organic compounds (VOCs) Thousand tonnes 38 45 47 55 59 ENV-5 EM-EP-120a.1 305-7
Upstream Thousand tonnes 10 17 17 17 25 ENV-5 EM-EP-120a.1 305-7
Integrated Gas Thousand tonnes 7 8 8 15 6 ENV-5 EM-EP-120a.1 305-7
Downstream Thousand tonnes 20 21 22 23 29 ENV-5 EM-EP-120a.1 305-7
Other Thousand tonnes 0 0 0 0 0 ENV-5 EM-EP-120a.1 305-7
Ozone-depleting emissions
CFCs/halons/trichloroethane Tonnes 0.0 0.0 0.0 0.0 0.0 ENV-5-305-6
Hydrochlorofluorocarbons (HCFCs) Tonnes 2 2 6 8 9 ENV-5-305-6
78 Shell Sustainability Report 2022",0.49249234795570374,0.35135340690612793,0.15615420043468475
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Spills of more than 100 kg to the environment
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Spills [A]
Sabotage spills - number [B] Number 75 106 122 156 109 ENV-6 EM-EP-160a.2 306-3
Sabotage spills - total volume [B] Thousand tonnes 0.6 3.3 1.5 2.3 1.8 ENV-6 EM-EP-160a.2 306-3
Sabotage spills - recovered volume Thousand tonnes 0.3 3.0 1.0 n/c n/c ENV-6 EM-EP-160a.2 306-3
Operational spills - number Number 54 42 70 68 93 ENV-6 EM-EP-160a.2 306-3
Nigeria [C] [D] Number 10 9 12 8 15 ENV-6 EM-EP-160a.2 306-3
Rest of the world Number 44 33 58 60 78 ENV-6 EM-EP-160a.2 306-3
Operational spills - total volume [E] Thousand tonnes 0.06 0.05 0.4 0.2 0.9 ENV-6 EM-EP-160a.2 306-3
Nigeria [C] Thousand tonnes 0.01 0.03 0.03 0.03 0.4 ENV-6 EM-EP-160a.2 306-3
Rest of the world Thousand tonnes 0.06 0.02 0.4 0.2 0.5 ENV-6 EM-EP-160a.2 306-3
Operational spills - recovered volume Thousand tonnes 0.04 0.03 0.1 n/c n/c ENV-6 EM-EP-160a.2 306-3
Nigeria [C] Thousand tonnes 0.00 0.02 0.01 n/c n/c ENV-6 EM-EP-160a.2 306-3
Rest of the world Thousand tonnes 0.04 0.01 0.1 n/c n/c ENV-6 EM-EP-160a.2 306-3
Hurricane spills - number [F] Number 0 2 0 0 0 ENV-6 EM-EP-160a.2 306-3
Hurricane spills - total volume [F] Thousand tonnes 0.00 0.03 0 0 0 ENV-6 EM-EP-160a.2 306-3
Hurricane spills - recovered volume Thousand tonnes 0.00 0.01 0 n/c n/c ENV-6 EM-EP-160a.2 306-3
n/c-not collected
[A] All spill volumes and numbers are for hydrocarbon spills of more than 100 kilograms to the environment (land or water).",0.4632079601287842,0.29331475496292114,0.24347731471061707
"We have updated some of our historical figures following a review 
of the data.",0.5891841650009155,0.2121412605047226,0.19867464900016785
[B] All sabotage- and theft-related spills in 2018-22 occurred in Nigeria.,0.5115635395050049,0.37299367785453796,0.11544277518987656
[C] Nigeria includes SPDC onshore operations and SNEPCo offshore operations.,0.6829630732536316,0.202091783285141,0.11494515836238861
[D] Nigeria includes SPDC onshore operations (10 operational spills in 2022) and SNEPCo offshore operations (zero operational spills in 2022).,0.6249141097068787,0.2373024970293045,0.1377834677696228
[E] Split between Nigeria and the rest of the world may not add up to the total due to rounding.,0.433089017868042,0.3158095180988312,0.2511014938354492
"[F] This category reflects the spills caused by exceptional natural events, such as hurricanes and earthquakes.",0.4818904995918274,0.26039013266563416,0.25771939754486084
2021 data reflect the impact of Hurricane Ida.,0.6581478714942932,0.19319577515125275,0.14865630865097046
79 Shell Sustainability Report 2022,0.7826159596443176,0.11247783154249191,0.10490622371435165
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Water use and discharge
Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Water use and discharge [A]
Fresh water withdrawn Million cubic metres 156 166 171 192 199 ENV-1 EM-EP-140a.l 303-3
Fresh water consumed Million cubic metres 111 122 127 145 147 ENV-1 EM-EP-140a.l 303-5
Fresh water consumed in high water 
stress areas [B] Million cubic metres 18 22 22 25 25
Fresh water returned [C] Million cubic metres 45 44 45 46 53 ENV-1 EM-EP-140a.l 303-3
Fresh water withdrawn by 
business
Upstream Million cubic metres 16 9 6 8 11 ENV-1 EM-EP-140a.l 303-3
Integrated Gas Million cubic metres 4 4 3 4 4 ENV-1 EM-EP-140a.l 303-3
Downstream Million cubic metres 134 151 159 177 182 ENV-1 EM-EP-140a.l 303-3
Other Million cubic metres 3 2 3 3 3 ENV-1 EM-EP-140a.l 303-3
Fresh water withdrawn by 
country
USA Million cubic metres 71 84 92 108 109 ENV-1 EM-EP-140a.l 303-3
Canada Million cubic metres 20 21 21 23 24 ENV-1 EM-EP-140a.l 303-3
Singapore Million cubic metres 17 20 19 22 22 ENV-1 EM-EP-140a.l 303-3
Netherlands Million cubic metres 15 16 16 17 16 ENV-1 EM-EP-140a.l 303-3
Germany Million cubic metres 13 13 13 12 14 ENV-1 EM-EP-140a.l 303-3
Rest of the world Million cubic metres 20 12 10 11 15 ENV-1 EM-EP-140a.l 303-3
Fresh water withdrawn by source
Surface Million cubic metres 84 91 94 98 102 ENV-1 EM-EP-140a.l 303-3
Ground Million cubic metres 24 18 18 18 21 ENV-1 EM-EP-140a.l 303-3
Public utilities [D] Million cubic metres 49 57 60 76 77 ENV-1 EM-EP-140a.l 303-3
Other [E] Million cubic metres 0 0 0 0 0 ENV-1 EM-EP-140a.l 303-3
Produced water disposed Million cubic metres 58 81 88 92 96 ENV-1 EM-EP-140a.2 -
Produced water reinjected Million cubic metres 2 17 21 21 22 ENV-1 EM-EP-140a.2-
Produced water discharged Million cubic metres 40 47 51 51 49 ENV-1 EM-EP-140a.2-
Produced water exported for disposal 
or reuse Million cubic metres 16 16 16 19 25 ENV-1 EM-EP-140a.2 -
Oil in effluents to surface 
environment Thousand tonnes 0.9 1.0 1.4 1.3 1.4 ENV-2 EM-EP-140a.2 -
Oil in produced water Thousand tonnes 0.6 0.7 0.9 0.9 0.9 ENV-2 EM-EP-140a.2-
[A] Fresh water figures do not include once-through cooling water.",0.4287228286266327,0.2939460575580597,0.2773311138153076
Breakdown may not add up to the total due to rounding.,0.3960907757282257,0.319071888923645,0.28483739495277405
"[B] At the end of 2022, four of our major facilities were located in areas where there is a high level of water stress based on analysis using water stress tools, including the World Resources 
Institute's Aqueduct Water Risk Atlas and a local assessment.",0.48956236243247986,0.29602208733558655,0.2144155502319336
"The facilities are: Pearl gas-to-liquids (GTL) plant in Qatar, Shell Energy and Chemicals Park and the Jurong Island chemical 
plant in Singapore and the Tabangao import terminal in the Philippines.",0.6084821224212646,0.25471583008766174,0.1368020623922348
[C] Defined as fresh water returned to a fresh-water source.,0.5819279551506042,0.2287345677614212,0.18933747708797455
[D] Includes imported steam.,0.6286929249763489,0.18743889033794403,0.18386811017990112
[E] Includes harvested rainwater and surface run-off collected for use.,0.6410784125328064,0.1852024793624878,0.1737191379070282
80 Shell Sustainability Report 2022,0.7527515292167664,0.13849414885044098,0.10875429213047028
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Waste management [A]
[A] Split by business: may not add up to the total due to rounding.",0.5753259658813477,0.22671151161193848,0.19796252250671387
"[B] Not included in the total waste disposed.Unit 2022 2021 2020 2019 2018 Ipieca SASB GRI
Waste
Total waste disposed Thousand tonnes 1,9821,9932,049 2,1131,999 ENV-7 306-5
Hazardous waste disposed Thousand tonnes 8681,025 558 698 592ENV-7 306-5
Upstream Thousand tonnes 112 345 122 90 36 ENV-7 306-5
Integrated Gas Thousand tonnes 19 9 26 52 15 ENV-7 306-5
Downstream Thousand tonnes 646 650 403 552 537ENV-7 306-5
Other Thousand tonnes 91 20 7 4 4 ENV-7 306-5
Non-hazardous waste disposed Thousand tonnes 1,114 969 1,491 1,4141,407 ENV-7 306-5
Upstream Thousand tonnes 128 193 214 252 278ENV-7 306-5
Integrated Gas Thousand tonnes 26 96 18 23 17 ENV-7 306-5
Downstream Thousand tonnes 886 607 1,235 1,1161,095ENV-7 306-5
Other Thousand tonnes 74 73 24 24 17ENV-7 306-5
Waste beneficially reused, recycled or 
recovered [B] Thousand tonnes 457 399 448 441 419 ENV-7 306-4
Upstream Thousand tonnes 59 81 97 58 57ENV-7 306-4
Integrated Gas Thousand tonnes 8 36 15 25 12ENV-7 306-4
Downstream Thousand tonnes 384 276 332 354 328 ENV-7 306-4
Other Thousand tonnes 6 7 4 4 3ENV-7 306-4
ID More in this report Our Powering Progress tcrgets I Greenhouse gas and energy data I Letter from the CEQ
@ More on Shell websites Powering Progress - transitioning to net-zero emissions
81 Shell Sustainability Report 2022",0.59923255443573,0.21162720024585724,0.18914026021957397
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Social performance data
To ensure that the data are read and interpreted in context, the data below should be read in conjunction with the relevant narratives in our 
Sustainability Reports, Annual Reports, Diversity Pay Gap Reports, Shell.com and any other sources referenced.",0.8868711590766907,0.07154262810945511,0.04158618673682213
"Our people
2022 2021 2020 2019 2018 Ipieca SASB GRI
Employees (thousand) [A] 93 83 88 87 82 - -2-7
Our people by geographical area [A]
Africa 4 4 4 4 - - -2-7
Asia 32 30 31 31 - - -2-7
Europe 30 27 28 27 - - -2-7
North America 23 18 20 21 - - -2-7
Oceania 3 2 3 2 - - -2-7
South America 1 1 2 2 - - -2-7
Q Staff forums and grievance procedures
% countries with staff access to staff forum, grievance procedure 
or other support system 100 100 100 100 100SOC-12 EM-EP-210a.3 103-2
Integrity
Code of Conduc t violations [B] 183 181 216 263 370 GOV-1 EM-EP-540a.2 102-17
[A] All metrics throughout this section exclude the employees in portfolio companies, except for the metrics reflecting total employee numbers and actual number of employees by geography.",0.5145811438560486,0.33166301250457764,0.15375582873821259
"The employee numbers for 2021 and 2020 reflect headcount in the Shell HR system and full-time equivalent numbers for portfolio companies, which maintain their own HR systems.",0.8948666453361511,0.06533229351043701,0.03980103135108948
"[B] Code of Conduct violations represent the number of reported incidents in the Shell Global Helpline (excluding queries or customer service queries) that have been investigated and closed 
during the relevant period and where the allegation was found to be (at least partially) true.",0.4676845669746399,0.3956354558467865,0.13667993247509003
□ Data obtained from an internal survey completed by the senior Shell representative in each country.,0.5586885213851929,0.2212432473897934,0.22006820142269135
"Training
[A] Training days metric excludes the employees in portfolio companies, which maintain their own HR systems.",0.5435978770256042,0.25560227036476135,0.2007998675107956
[B] These are the DE&I mandatory training that must be taken annually for two years by all employees including portfolio companies and contractors.,0.39538684487342834,0.31243523955345154,0.2921779751777649
"Completion rate refers to 100% of
nominated learners minus the % of nominated learners that did not complete their training within the designated period as at December 312022 2021 2020 2019 2018 Ipieca SASB GRI
Training days for employees and joint-venture partners
(thousand) [A] 266 271 234 373 315SOC-7 404-1
Respect in the Workplace training completion rate % [B] 99.0 97.7 - -
Conscious Inclusion training completion rate % [B] 98.0
82 Shell Sustainability Report 2022",0.6016766428947449,0.32582324743270874,0.07250012457370758
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting naturePowering livesGenerating
shareholder valueOur
performance
data Ck «- =
Diversity, equity and inclusion [A]
2022 2021 2020 2019 2018 Ipieca SASB GRI
Gender
Board of Directors (% women) 55.0 50.0 38.0 42.045.0 SOC-5 -405-1
Board of Directors (% men) 45.0 50.0 62.0 58.055.0SOC-5 -405-1
Executive Committee (% women) 22.2 25.0 12.5 12.5 12.5 SOC-5 -405-1
Executive Committee (% men) 77.8 75.0 87.5 87.587.5 SOC-5 -405-1
In senior executive leadership positions (% women) [B] 
(Ambition: 30%, then gender equality) 25.4 27.3SOC-5 - 405-1
In senior executive leadership positions (% men) 74.6 72.7 - - -SOC-5 -405-1
In senior leadership positions (% women) [C] (Ambition: 
35% by 2025; 40% by 2030) 30.4 29.5 27.8 26.424.0SOC-5 - 405-1
In senior leadership positions (% men) 69.6 70.5 72.2 73.676.0SOC-5 -405-1
In management positions (% women) 27.9 27.2 25.5 24.523.7 SOC-5 -405-1
In management positions (% men) 72.1 72.8 74.5 75.576.3SOC-5 -405-1
In professional positions (% women) 35.1 34.3 33.1 30.829.9SOC-5 -405-1
In professional positions (% men) 64.8 65.7 66.9 69.2 70.1 SOC-5 -405-1
Employees overall (% women) [A] 33.0 33.0 32.0 31.0 31.0SOC-5 -405-1
Employees overall (% men) [A] 67.0 67.0 68.0 69.069.0SOC-5 -405-1
Graduate hires (% women) (Ambition: 50% every year) [D] 49.1 55.1 51.3 44.845.8 SOC-5 -401-1; 405-1
Graduate hires (% men) [D] 50.9 44.9 48.7 55.253.9SOC-5 -401-1; 405-1
Experienced hires (% women) [E] 40.3 43.5 39.4 38.940.9SOC-5 -401-1; 405-1
Experienced hires (% men) [E] 59.6 56.5 60.6 61.1 59.1 SOC-5 -401-1; 405-1
Promotions (% women) 40.1 43.7 38.6 39.8 -SOC-5 - -
Promotions (% men) 59.9 56.3 61.4 60.2 -SOC-5 - -
Turnover (% voluntary resignation) 5.0 4.4 2.6 3.5 3.6 SOC-6 -401-1
Turnover (% women voluntary resignation of total women 
employees) 6.2 5.7 3.4 4.7 4.6SOC-6 - 401-1
Turnover (% men voluntary resignation of total men 
employees) 4.5 3.8 2.3 3.0 3.2SOC-6 - 401-1
Race/ethnicity [F]
Board of Directors (Ambition: Maintain or exceed Parker 
Review recommendation of one director by 2021) 1 1 - - 405-1
Executive Committee (number of ethnic minority) [G] 1
Employees (USA only) [H]
Asian % 13.7 13.0 - - -SOC-5 -405-1
Black or African American % 8.7 8.4 - - -SOC-5 -405-1
Hispanic Latino % 11.9 11.8 - - -SOC-5 -405-1
White % 63.5 65.0 - - -SOC-5 -405-1
Other racial and ethnic groups % [1] 2.2 1.8 - - -SOC-5 -405-1
83 Shell Sustainability Report 2022",0.4576699435710907,0.27840378880500793,0.2639262080192566
